doc_id	sentence_id	sentence
wiki_2585	3	En juillet 2004, il est fait chevalier par la reine Élisabeth II.
wiki_2585	4	Il est lauréat du prix Turing 2016.
wiki_2585	5	En créant le Web, Tim Berners-Lee invente ses trois technologies fondatrices : les adresses Web sous forme d'URL, le protocole de communication HTTP, et le langage informatique HTML.
wiki_2585	6	Il fut aidé à ses débuts par l'ingénieur et informaticien belge Robert Cailliau qui cosigna notamment avec lui, en novembre 1990, un document désormais entré dans l'Histoire et intitulé « WorldWideWeb : Proposition pour un projet hypertexte».
wiki_26117	1	La Porta Nigra (« Porte Noire » en latin) est une porte fortifiée d'époque romaine située à Trèves.
wiki_26117	2	Cette porte est construite en blocs de grès qui sont assemblés sans ciment.
wiki_26117	3	Monument emblématique de la ville de Trèves, elle est une des plus anciennes portes de ville d'Allemagne.
wiki_26117	4	Elle est répertoriée au Patrimoine mondial de l'UNESCO.
wiki_26192	1	Le Dniepr (en russe : Днепр, Dniepr ; en biélorusse : Дняпро, Dniapro, API : /dnʲaˈpro/ ; en ukrainien : Дніпро, Dnipro API : /dnʲiˈpro/) est un fleuve de l'Europe de l'Est se jetant dans la mer Noire.
wiki_26192	2	Il se classe, avec ses 2 290 km, à la troisième place des fleuves d'Europe pour sa longueur.
wiki_26192	3	Son débit, 1 670 m3/s à son embouchure, en fait un fleuve d'importance comparable au Rhône.
wiki_26192	4	Il était connu sous le nom de fleuve Boristhène dans l'Antiquité.
wiki_26198	1	Federico Fellini [fedeˈriːko felˈliːni], né le 20 janvier 1920 à Rimini et mort le 31 octobre 1993 à Rome, est un réalisateur, scénariste de cinéma et de bande dessinée, caricaturiste, acteur et écrivain italien.
wiki_26198	2	Il est l'un des plus grands réalisateurs italiens du XXe siècle et l'un des cinéastes les plus illustres de l'histoire du cinéma.
wiki_26198	3	Il s'est décrit comme « un artisan qui n'a rien à dire, mais qui sait comment le dire ».
wiki_26198	4	Il a laissé derrière lui des œuvres riches en satire et voilées d'une subtile mélancolie, caractérisées par un style onirique et visionnaire.
wiki_26198	5	Marquée à ses débuts par le néoréalisme, l'œuvre de Fellini évolue, dans les années 1960, vers une forme singulière, liée à la modernité cinématographique européenne à laquelle Ingmar Bergman, Michelangelo Antonioni, Alain Resnais, Jean-Luc Godard ou Andreï Tarkovski sont rattachés.
wiki_26198	6	Ses films se caractérisent alors par le foisonnement des thèmes et du récit, l'artificialité revendiquée de la mise en scène et l'absence totale de frontière entre le rêve, l'imaginaire, l'hallucination et le monde réel.
wiki_26198	7	Il a remporté deux fois le Grand Prix au Festival du film de Moscou (1963 et 1987), la Palme d'or au Festival de Cannes 1960 pour La dolce vita et le David di Donatello Luchino-Visconti 1984 ainsi que le Lion d'or à la Mostra de Venise 1985 et l'Oscar d'honneur en 1993 pour l'ensemble de sa carrière.
wiki_26198	8	Il est également Chevalier grand-croix au grand cordon de l'Ordre du Mérite de la République italienne en 1987.
wiki_26211	1	On appelle illusion d'optique une perception visuelle qui s'oppose à l'expérience de la réalité qu'on peut avoir par ailleurs.
wiki_26211	2	Ces illusions liées au système visuel surviennent naturellement ou sont créées délibérément, soit pour la recherche, soit pour le spectacle.
wiki_26211	3	Parmi ces phénomènes, les erreurs d'appréciation nous laissent persuadés d'un état de chose qui ne correspond pas bien à la réalité.
wiki_26211	4	Les paradoxes visuels font douter de ce qu'on voit ou hésiter quant à l'interprétation.
wiki_26211	5	Les illusions visuelles sont les expériences dont les neurosciences disposent pour expliquer la vision.
wiki_26211	6	Depuis le XIXe siècle, les chercheurs ont recherché les stimulus les plus simples ou qui produisent les résultats les plus curieux, pour établir un modèle des nombreux processus physiologiques et cognitifs qui concourent à la vision.
wiki_26211	7	Les études sur la perception distinguent ce qui relève des limites du système visuel physiologique, les distorsions, les ambigüités ou l'instabilité d'interprétation et les paradoxes.
wiki_26211	8	Les hallucinations ne sont pas des illusions visuelles — elles n'impliquent pas le système visuel.
wiki_26211	9	La communication et les arts visuels emploient des illusions d'optique, soit de façon accessoire, soit quelquefois principalement, comme dans le cas de l'Op'Art.
wiki_26234	1	Le Lumia 630 est un téléphone mobile de type smartphone conçu par Microsoft et fonctionnant sous le système d'exploitation Windows Phone 8.1.
wiki_26234	2	Il suit et remplace, en 2014, le Nokia Lumia 625, dans le milieu de la gamme Lumia.
wiki_26234	3	Cette version est équipée de la technologie Gorilla Glass 3 ainsi que de deux emplacements pour carte SIM.
wiki_26293	1	La baliste (du latin ballista et du grec βαλλίστρα, à partir du mot βάλλειν, ballein, « lancer, jeter », au pluriel ballistæ en latin) était un engin de siège développé à partir d'une arme grecque plus ancienne.
wiki_26293	2	Son fonctionnement est basé sur différents mécanismes utilisant l'action de deux leviers sur des ressorts à torsion, constitués de plusieurs faisceaux de fibres tordues.
wiki_26293	3	Les premières versions lançaient de lourdes flèches ou des projectiles sphériques, comme des pierres de différentes tailles, au cours des sièges.
wiki_26293	4	Elles ont servi de base pour développer une arme de tir plus petite, le scorpion et peut-être le polybolos.
wiki_26293	5	La baliste est abandonnée au haut Moyen Âge au profit des engins à contrepoids, la pierrière puis ses perfectionnements : la bricole, le mangonneau, le trébuchet.
wiki_26293	6	Cependant, le nom « baliste » est conservé au Moyen Âge pour désigner l'arbalète à tour et parfois, abusivement, les engins de siège à contrepoids.
wiki_26293	7	À l'origine, le mot « catapulte » désigne un engin lanceur de flèches, alors que le terme « baliste » fait référence à une machine qui lance des pierres, mais la signification des deux termes a été intervertie à partir du IVe siècle de notre ère, d'où parfois une certaine confusion dans les termes.
wiki_26293	8	Le fait que le mot « catapulte » (qui a donné un verbe : « catapulter ») soit devenu un terme générique, qui, à certaines époques, désigne indistinctement tous les engins de siège de la baliste au trébuchet, obscurcit encore la terminologie.
wiki_26322	1	La force centrifuge, nom courant de l'effet centrifuge, est une force parfois qualifiée de fictive qui apparaît en physique dans le contexte de l'étude du mouvement des objets dans des référentiels non inertiels.
wiki_26322	2	L'effet ressenti, modélisé par cette force, est dû à l'inertie des corps face aux mouvements de rotation de ces référentiels et se traduit par une tendance à éloigner les corps de leur centre de rotation.
wiki_26322	3	Un exemple en est la sensation d'éjection que ressent un voyageur dans un véhicule qui effectue un virage.
wiki_2637	1	Claude Chappe (né le 25 décembre 1763 à Brûlon (Sarthe), en France — mort le matin du 23 janvier 1805 à Paris, inhumé au cimetière du Père-Lachaise (division 29), est l'inventeur du sémaphore, procédé de communication de l'information à distance plus rapide que tous ceux qu'on avait utilisés jusqu'alors.
wiki_2637	2	Il fut le premier entrepreneur des télécommunications dans l'histoire de l'humanité.
wiki_2637	3	Il est le neveu du scientifique Jean Chappe d'Auteroche.
wiki_26492	1	Le Pacte d'acier (en allemand : Stahlpakt ; italien : Patto d'Acciaio) est le pacte germano-italien signé le 22 mai 1939 à Berlin par les ministres des Affaires étrangères allemand et italien, Joachim von Ribbentrop et Galeazzo Ciano.
wiki_26492	2	Le pacte militaire offensif scelle officiellement l'union des forces de l'Axe.
wiki_26492	3	Le 1er septembre suivant, l'Allemagne attaque la Pologne et déclenche la Seconde Guerre mondiale, mais Mussolini, pressé par ses conseillers (dont Ciano) conscients de l'impréparation militaire de l'Italie, obtient de Hitler que l'Italie puisse se soustraire aux obligations découlant du pacte et opte pour la ""non-belligérance"".
wiki_26492	4	Le 27 septembre 1940, un pacte tripartite est signé par l'Allemagne, l'Italie et le Japon, qui forment l'Axe Rome-Berlin-Tokyo.
wiki_26492	5	Le Pacte d'acier est formellement abrogé après la chute de l'Italie fasciste en 1943.
wiki_26520	1	Sword Beach est le nom donné à l'une des cinq plages du débarquement allié en Normandie le 6 juin 1944 lors de la Seconde Guerre mondiale.
wiki_26520	2	Cette plage est attribuée à la Seconde armée britannique.
wiki_26520	3	C'est la seule des cinq plages du débarquement où débarquent des commandos français.
wiki_26532	1	Windows Live Messenger (anciennement MSN Messenger) est un ancien logiciel client propriétaire lié à un service propriétaire de messagerie instantanée (utilisable gratuitement) pour Windows XP/Vista, des consoles de jeux et des téléphones portables, et produit par Microsoft entre 1999 et 2013.
wiki_26532	2	Il offrait les services de VoIP et de visioconférence depuis sa version 8.0.
wiki_26532	3	Le logiciel fut mis en ligne sous le nom de MSN Messenger le 22 juillet 1999, puis a changé de nom pour Windows Live Messenger le 13 décembre 2005.
wiki_26532	4	Ce dernier, dont le nom était tiré de la gamme de services Microsoft en ligne appelée Windows Live, offrait également la possibilité d'appeler son correspondant directement même s'il n'était pas en ligne, un système de dossier partagé (protégé par un antivirus spécifique à WLM si l'ordinateur en est dépourvu) qui pourra être lu par les contacts de votre liste, la VoIP, un outil de recherche à partir de sa liste de contacts.
wiki_26532	5	D'autres fonctions ont été développées, comme le nombre maximal de contacts qui s'étendait à 600, l'outil de visioconférence ou encore la possibilité de trier ses contacts par statuts, par groupes ou par date de modification de l'espace personnel.
wiki_26532	6	Microsoft n'a conçu WLM sur ordinateur que pour Windows.
wiki_26532	7	Les systèmes sous Mac OS, d'Apple pouvaient néanmoins utiliser une version spécifique, Microsoft Messenger pour Mac, développée par une entité de Microsoft, mais cette version comportait de nombreuses lacunes, comme l'absence de visioconférence et de conversation audio.
wiki_26532	8	Le 6 novembre 2012, Microsoft a annoncé la transition de Windows Live Messenger vers Skype à partir du 8 avril 2013.
wiki_26532	9	En France, à la suite de cette transition, la connexion à Windows Live Messenger est devenue impossible à partir du 1er mai 2013.
wiki_26733	1	La médaille Fields est la plus prestigieuse récompense en mathématiques avec le prix Abel.
wiki_26733	2	Elle est considérée comme équivalente à un prix Nobel inexistant pour cette discipline.
wiki_26733	3	Elle est attribuée tous les quatre ans depuis 1936 au cours du congrès international des mathématiciens à quatre mathématiciens au plus, tous de moins de 40 ans.
wiki_26733	4	Les lauréats reçoivent chacun une médaille et 15 000 dollars canadiens.
wiki_26904	1	Un accident aérien, un écrasement, un atterrissage forcé avec dégâts, une catastrophe aérienne ou l'anglicisme crash, définissent un événement lié à l'utilisation d'un aéronef et qui entraîne le décès ou des blessures à une ou plusieurs personnes ou des dommages irréparables à la structure de l'appareil.
wiki_26904	2	Un événement qui met en cause la sécurité des vols sans conséquences sérieuses est considéré comme incident aérien.
wiki_26904	3	La cause peut en être purement accidentelle ou relever d'une action volontaire (suicide, sabotage, détournement ou terrorisme).
wiki_26904	4	Les États peuvent établir une autorité chargée d'assurer la sécurité des vols et les enquêtes en cas d'accident.
wiki_26904	5	Ces agences, ainsi que quelques organismes non gouvernementaux, maintiennent des bases de données dont l'objectif est de faire progresser la sécurité.
wiki_26904	6	L'élaboration de statistiques regroupant les accidents aériens en fonction de divers critères permet de sensibiliser les constructeurs, les exploitants, les équipages, les contrôleurs aériens, les services de maintenance, etc. en identifiant les causes primaires ou secondaires des accidents.
wiki_26904	7	Le plus grand nombre des accidents concerne l'aviation générale, mais les médias et le public s'intéressent essentiellement aux accidents ayant fait de nombreuses victimes ou impliquant des avions de ligne.
wiki_26904	8	Entre le 1er janvier 2010 et le 6 août 2014, il y aurait eu près de 3 500 morts sur un total de 5 milliards de passagers.
wiki_26914	1	L'atmosphère terrestre est l'enveloppe gazeuse, entourant la Terre, que l'on appelle air.
wiki_26914	2	L'air sec se compose à 78,087 % de diazote, à 20,95 % de dioxygène, à 0,93 % d'argon, à 0,041 % de dioxyde de carbone, et de traces d'autres gaz.
wiki_26914	3	L'atmosphère protège la vie sur Terre en filtrant le rayonnement solaire ultraviolet, en réchauffant la surface par la rétention de chaleur (effet de serre) et en réduisant partiellement les écarts de température entre le jour et la nuit.
wiki_26914	4	Les nuages, parfois liquides, parfois solides, ne sont pas considérés comme des constituants de l'atmosphère.
wiki_26914	5	En revanche, la vapeur d'eau contenue dans l'air humide représente, en moyenne, 0,25 % de la masse totale de l'atmosphère.
wiki_26914	6	La vapeur d'eau possède la particularité notable d'être le seul fluide de l'atmosphère terrestre susceptible de changer rapidement de phase (solide, liquide, gaz), essentiellement en fonction de la température, et dont la concentration est très variable dans le temps et dans l'espace.
wiki_26914	7	La chaleur a tendance à faire monter l'air et son humidité, alors que la pression atmosphérique et la température (en) diminuent avec l'altitude dans la troposphère.
wiki_2706	1	La province d'Anvers (en néerlandais : Provincie Antwerpen) est une province de Belgique située en Région flamande.
wiki_2706	2	Elle est située au nord de la Belgique et est placée sous la tutelle de la Région flamande.
wiki_2706	3	C'est la plus peuplée des dix provinces du Royaume avec 1 855 486 habitants en 2019.
wiki_2706	4	Elle tient son nom de la principale ville, qui en est aussi le chef-lieu : Anvers.
wiki_2706	5	La province pourrait être rebaptisée « Midden-Brabant », en français « Brabant-Central ».
wiki_2706	6	Cette thèse est soutenue par la majorité gouvernementale emmenée par la N-VA, le CD&V et l'Open VLD.
wiki_2706	7	Ce changement de nom servirait d'une part, à éviter de confondre la ville d'Anvers et la province, et d'autre part suivre la logique du programme du gouvernement flamand.
wiki_2706	8	En effet selon l'accord gouvernemental de Flandre, les villes de Gand et d'Anvers peuvent désormais s'affranchir de la tutelle provinciale grâce à leurs nouveaux rôles métropolitains.
wiki_27236	1	Le mot pogrom (d'origine russe : погро́м) signifie « destruction, pillage ».
wiki_27236	2	Il est utilisé spécifiquement dans plusieurs langues pour décrire les attaques, accompagnées de pillages et de massacres, contre les Juifs en Russie, perpétrées le plus souvent par des communautés politiques ou religieuses, sans réaction des autorités ou avec leur assentiment, entre 1881 et 1921.
wiki_27236	3	Il désigne aussi, de façon générale, des violences et des émeutes sanglantes dirigées par une partie de la population contre des minorités ethniques, religieuses ou d'origine différente de cette population.
wiki_27236	4	Concernant les pogroms menés contre les Juifs, des violences similaires, mais d'ampleur plus limitée, surviennent à la même époque en Allemagne, en Autriche, en Roumanie et dans les Balkans.
wiki_27236	5	Raul Hilberg définit le pogrom comme « une brève explosion de violence d'une communauté contre un groupe juif qui vit au milieu d'elle-même ».
wiki_27240	1	Une réaction chimique est une transformation de la matière au cours de laquelle les espèces chimiques qui constituent la matière sont modifiées.
wiki_27240	2	Les espèces qui sont consommées sont appelées réactifs ;
wiki_27240	3	les espèces formées au cours de la réaction sont appelées produits.
wiki_27240	4	Depuis les travaux de Lavoisier (1777), les scientifiques savent que la réaction chimique se fait sans variation mesurable de la masse : « Rien ne se perd, rien ne se crée, tout se transforme », qui traduit la conservation de la masse.
wiki_27240	5	Les réactions chimiques provoquent un changement de la nature chimique de la matière.
wiki_27240	6	Sont donc exclues les transformations purement physiques comme les changements d'état (fusion, solidification, évaporation, ébullition, etc.), l'usure, l'érosion et la rupture.
wiki_27240	7	Une réaction peut dégager de l'énergie (en général sous forme de chaleur, mais aussi de la lumière), elle est alors une réaction exothermique.
wiki_27240	8	Elle peut nécessiter un apport d'énergie, sous forme de chaleur (donc « produire du froid ») ou de lumière, elle est alors une réaction endothermique.
wiki_27240	9	D'une manière générale, une réaction ne peut avoir lieu que si certaines conditions sont réunies (présence de tous les réactifs, conditions de température, de pression, de lumière).
wiki_27240	10	Certaines réactions nécessitent ou sont facilitées par la présence d'une substance chimique, appelée catalyseur, qui n'est pas consommée par la réaction.
wiki_27240	11	Classiquement, les réactions chimiques impliquent des changements qui concernent le mouvement des électrons, la formation et la rupture des liaisons chimiques.
wiki_27240	12	Cependant, le concept général d'une réaction chimique, en particulier la notion d'équation chimique, est aussi applicable aux transformations élémentaires des particules et des réactions nucléaires.
wiki_27240	13	En chimie organique, diverses réactions chimiques sont combinées dans la synthèse chimique afin d'obtenir le produit désiré.
wiki_27240	14	En biochimie, des séries de réactions chimiques catalysées par des enzymes forment les voies métaboliques, par lesquelles des synthèses et les décompositions d'habitude impossibles sont exécutées dans une cellule.
wiki_27291	1	Les cinq journées de Milan est l'expression qui désigne la révolution que connaît Milan dans le prolongement du Printemps des peuples et qui commence le 18 mars 1848 contre l'autorité de l'empire d'Autriche.
wiki_27291	2	Milan est alors une des capitales du royaume lombardo-vénitien.
wiki_27291	3	Les impériaux qualifient ces événements de guerre civile tandis que les Milanais parlent de mouvement de libération face à une occupation étrangère.
wiki_27291	4	À l'issue de cinq jours de combats, la population de la ville chasse les autorités et les troupes autrichiennes.
wiki_27291	5	La municipalité instaure un gouvernement provisoire modéré en conflit avec les opposants milanais, républicains et fédéralistes présents dans la ville.
wiki_27291	6	La municipalité fait appel à son voisin, le roi Charles-Albert de Sardaigne, qui voit là l'occasion d'agrandir son royaume.
wiki_27291	7	Charles-Albert déclare la guerre à l’Autriche et annexe la Lombardie, qu'il est cependant contraint d'abandonner après ses revers militaires, ce qui l'oblige à abdiquer.
wiki_27291	8	L'insurrection provoque une vive émotion et attire à elle des éléments révolutionnaires, comme Mazzini et Garibaldi alors exilés, suscitant de larges craintes chez les monarchistes.
wiki_27291	9	L'insurrection constitue, dans l'historiographie du Risorgimento, un des épisodes majeurs de l'unification italienne, car elle est la seule initiative populaire victorieuse d’envergure et inaugure les événements qui vont conduire à l'unité de l'Italie.
wiki_27329	1	Julien Malland, plus connu sous le pseudonyme de Seth[1], né à Paris le 24 octobre 1972, est un peintre, illustrateur et écrivain français.
wiki_27329	2	Artiste urbain parisien, il est connu pour de nombreuses compositions murales de personnages, souvent des enfants, vus en trois-quarts dos (ou trois-quarts arrière).
wiki_27329	3	Seth est un artiste globe trotter, se dénommant, lui-même, sous l'appellation originale de « globe-painter » et connu du public en tant qu'auteur et animateur d'émissions de télévision grâce à des reportages consacrés à l'art urbain dans de nombreux pays.
wiki_27329	4	Certains de ses reportages ont été diffusés, dans le cadre d'une émission hebdomadaire, sur la chaîne de télévision française Canal+.
wiki_27329	5	Il est également l'auteur de livres consacrés à ce sujet et le cofondateur de la maison d'édition L’œil d'Horus.
wiki_27329	6	Il est l'initiateur de la collection « Wasted Talent » qui propose une série de monographies d’artistes issus du mouvement de culture urbaine de graffiti.
wiki_27329	7	L'artiste a collaboré, en qualité de dessinateur, à la bande dessinée Lascars, issue de la série d'animation de Canal+.
wiki_27382	1	Le traîneau, ou traineau, désigne un véhicule au sens générique, très souvent sans roues et équipé de patins sous les rebords latéraux de la caisse ou du système de portage, véhicule simplement traîné en utilisant une force motrice animale ou humaine, c'est-à-dire tiré ou tracté, au sens premier du verbe traîner, par un ou plusieurs êtres vivants attelés.
wiki_27382	2	Au XVIIIe siècle, avec la mutation des transports (bateaux à voile, chariots attelés) et surtout des équipements et infrastructures (ports, routes modernes) en liaison avec l'essor des industries manufacturières, ce mode de transport s'est raréfié ou cantonné à des milieux sociaux marginalisés, comme l'atteste à cette époque la perte souvent irrémédiable des vocables et termes spécifiques du traînage en de multiples langues d'Europe occidentale.
wiki_27382	3	Le traîneau peut désigner, dans une large acception, tout ensemble traîné par un animal, un attelage ou un homme, à terre ou sur une surface couvrante, voire sur un rivage ou dans un plan d'eau.
wiki_27382	4	Cet ensemble, autrefois nommé train ou traîne, peut être un corps matériel ou la réunion de divers objets tenus en cohésion ou en liaison.
wiki_27382	5	Dans des cas précis du débardage de bois, le traîneau peut comporter soit des roues, par l'usage d'un avant-train de char sur lequel est bridé le gros bout de la grume (dont l'arrière traîne au sol), soit des patins supportant une simple partie avant de traîneau dissociable, sur laquelle est également bridé le bois d'embout.
wiki_27541	1	Eric Carle est un auteur-illustrateur américain de littérature de jeunesse né le 25 juin 1929 à Syracuse dans l'État de New York et mort le 23 mai 2021 à Northampton.
wiki_27541	2	Il illustre ses albums dans un style qui lui est propre (technique du collage).
wiki_27541	3	Ses œuvres rencontrent un grand succès et sont traduites dans de nombreuses langues.
wiki_27804	1	Le Connemara est une race de poneys, originaire de la côte ouest éponyme de l'Irlande.
wiki_27804	2	Ses origines sont obscures.
wiki_27804	3	Il a connu de nombreux croisements au cours des siècles, prolongés une trentaine d'années après la création de la Connemara Breeder's Society en 1923, une société d'éleveurs qui fixe les caractéristiques de la race et établit son premier registre généalogique (stud-book), édité en 1926.
wiki_27804	4	Cannon Ball, issu d'un père et d'une mère tous deux à moitié Welsh, devient le tout premier étalon officiellement enregistré comme Connemara.
wiki_27804	5	Entre trois et cinq étalons sont à l'origine de tous les Connemara modernes.
wiki_27804	6	La race se diffuse notamment en Angleterre, puis en Allemagne et en Bretagne dans les années 1970, dans le cadre de l'interceltisme.
wiki_27804	7	C'est un poney compact mais athlétique, qui présente le plus souvent une robe grise.
wiki_27804	8	Bien que résistants, en raison de la consanguinité, certains poneys expriment une maladie génétique récessive du sabot, qui réduit drastiquement leur qualité de vie et impose donc des analyses avant la reproduction.
wiki_27804	9	Le Connemara est un grand poney polyvalent.
wiki_27804	10	Il se prête tant à la randonnée équestre qu'à l'attelage, au concours complet et au saut d'obstacles, où il se distingue particulièrement.
wiki_27804	11	Il existe deux objectifs de sélection, l'un pour les loisirs familiaux, et l'autre pour le sport.
wiki_27804	12	La popularité du poney Connemara s'est étendue à travers le monde.
wiki_27804	13	L'Irlande, la France et l'Allemagne ont respectivement le cheptel le plus important.
wiki_27858	1	Philippe Mélanchthon — forme francisée en usage dès le XVIe siècle ; le nom latin Philippus Melanchthon, transcription ou interprétation approximative de son patronyme allemand Philipp Schwarzert, a été transposé en français en Philippe Melanchthon, en allemand en Philipp Melanchthon, en anglais en Philip Melanchthon, en italien en Filippo Melantone, en polonais en Filip Melanchton, en grec Φίλιππος Μελάγχθων —, né le 16 février 1497 à Bretten (Palatinat du Rhin) et mort le 19 avril 1560 à Wittemberg (Électorat de Saxe), est un érudit humaniste, philosophe et réformateur protestant allemand.
wiki_27858	2	Docteur en théologie, professeur à l'université, disciple de Martin Luther, Mélanchthon est surtout connu pour avoir rédigé, en 1530, la Confession d'Augsbourg.
wiki_27858	3	Il est en outre le créateur du terme psychologie, forgé à partir du grec.
wiki_27922	1	Les Daleks sont une espèce d'extraterrestres de la série télévisée britannique de science-fiction Doctor Who.
wiki_27922	2	Les Daleks sont des mutants de la planète Skaro, qui ne quittent jamais leurs armures (qui sont aussi des véhicules, bien qu'ils aient des vaisseaux).
wiki_27922	3	De l'extérieur, un Dalek ressemble à un volant de badminton retourné, couvert d'émetteurs de champ de force et doté d'armes.
wiki_27922	4	À l'intérieur, ce sont des sortes de pieuvres blanches pourvues d'un seul œil valide (l'autre semble atrophié) et d'un cerveau hypertrophié.
wiki_27922	5	Les Daleks sont une espèce très puissante qui s'acharne à la conquête et à la domination universelle.
wiki_27922	6	Sans pitié, ils ne connaissent ni la compassion ni le remords (l'ensemble de leurs émotions ayant été effacé, sauf la haine).
wiki_27922	7	Ils sont aussi, collectivement, les plus grands adversaires du dernier Seigneur du Temps, le Docteur.
wiki_27922	8	Leur plus célèbre réplique tient en un mot : « EX-TER-MI-NER ! » (« EX-TER-MI-NA-TE », en version originale).
wiki_27922	9	Les Daleks ont été imaginés par le scénariste Terry Nation et le designer de la BBC, Raymond Cusick ;
wiki_27922	10	ils furent introduits dans la série en décembre 1963, durant le deuxième épisode de Doctor Who.
wiki_27922	11	Ils sont devenus des incontournables de la série, apparaissant dans de très nombreux épisodes.
wiki_27922	12	Les Daleks sont devenus des synonymes de Doctor Who, et leurs expressions et leur design font partie intégrante de la culture britannique populaire.
wiki_28018	1	Les drosophiles (du grec drosos : la rosée et philos : qui aime) forment un genre (Drosophila) d'insectes holométaboles diptères radiorésistants.
wiki_28018	2	Elles sont également désignées par le terme plus général de « mouches des fruits », ou « mouches à fruits » au Québec.
wiki_28018	3	Dans la littérature biologique contemporaine, le nom de genre seul est souvent employé pour désigner l'espèce Drosophila melanogaster, également appelée « mouche du vinaigre », la plus commune dans les laboratoires.
wiki_28109	1	Éric Bothorel, né le 20 octobre 1966 à Paimpol, est un homme politique français.
wiki_28109	2	Après avoir rejoint La République en marche, il devient député de la 5e circonscription des Côtes-d'Armor en 2017 après le décès de Corinne Erhel, dont il était le suppléant, et est réélu lors des élections législatives la même année.
wiki_28109	3	D'abord engagé au Parti socialiste, il est conseiller général des Côtes-d'Armor de 2011 à 2015, et conseiller municipal d'opposition à Paimpol de 2014 à 2020.
wiki_28142	1	La Coupe de la Ligue est une compétition de football à élimination directe, organisée de 1994 à 2020 par la Ligue de football professionnel (LFP).
wiki_28142	2	Elle rassemble uniquement les clubs professionnels français et monégasques.
wiki_28142	3	Comme la League Cup dont elle est inspirée, elle offre à son vainqueur une place pour la Ligue Europa.
wiki_28142	4	Cette place qualificative est reversée en Ligue 1 si le vainqueur vient à se qualifier pour une compétition européenne via le championnat ou la Coupe de France.
wiki_28142	5	La finale de la Coupe de la Ligue est jouée de 1995 à 1997 au Parc des Princes, de 1998 à 2016 au Stade de France, avant d'être délocalisée hors de Paris de 2017 à 2019.
wiki_28142	6	La dernière édition se joue au Stade de France.
wiki_28142	7	Beaucoup plus jeune et hiérarchiquement moins prestigieuse que la Coupe de France, la Coupe de la Ligue n'a pas réussi à s'imposer durablement, malgré des primes très supérieures à celles de la Coupe de France et un format avantageux pour les clubs qualifiés en coupe d'Europe.
wiki_28142	8	Le 18 septembre 2019, le conseil d'administration de la LFP vote la suppression de la Coupe de la Ligue à l'issue de l'édition 2019-2020.
wiki_28158	1	Une fumerolle ou fumerole est un petit panache de vapeur sortant de terre, généralement près d'un volcan ou sur une zone volcanique.
wiki_28158	2	Les fumerolles contiennent éventuellement quelques particules, des acides (acide sulfurique), des éléments minéraux d'origine magmatique, des traces de métaux à l'état de vapeur comme du mercure.
wiki_28158	3	Au Moyen Âge, on prenait les fumerolles de l'Etna, ou des champs Phlégréens comme marque des portes de l'enfer.
wiki_28158	4	Dans la mythologie japonaise, les fumerolles du mont Fuji étaient apparentées à la combustion du contenu d'un flacon contenant une potion d'immortalité, lancé dans le cratère par un ancien empereur japonais.
wiki_28246	1	Benjamin Pavard, né le 28 mars 1996 à Maubeuge (Nord), est un footballeur international français qui évolue au poste de défenseur central et de latéral droit à l'Inter Milan.
wiki_28246	2	Après avoir commencé sa carrière professionnelle au LOSC Lille lors de la saison 2015-2016, il porte le maillot du club allemand du VfB Stuttgart (d'abord en deuxième division) pendant trois saisons avant de rejoindre le Bayern Munich en 2019.
wiki_28246	3	Sa relative polyvalence (il peut jouer défenseur central, latéral voire milieu récupérateur) lui permet progressivement de s'affirmer parmi les titulaires de l'équipe bavaroise.
wiki_28246	4	Il compte notamment une Ligue des champions et quatre Bundesliga à son palmarès remportés avec le Bayern Munich.
wiki_28246	5	Inconnu du grand public, il est appelé pour la première fois en équipe de France par le sélectionneur Didier Deschamps en 2017.
wiki_28246	6	Positionné latéral droit, il est sacré champion du monde en 2018 avec l'équipe de France à l'issue de la finale face à la Croatie (victoire 4-2).
wiki_28246	7	Lors de cette compétition, il marque face à l'Argentine en huitièmes de finale un but décisif d'une reprise en demi-volée des 20 mètres qui part dans la lucarne.
wiki_28246	8	Cette réalisation sera élue plus beau but du tournoi et participera à sa popularité chez les supporters tricolores.
wiki_28321	1	L'oblast autonome juif (en russe : Евре́йская автоно́мная о́бласть, Evreïskaïa avtonomnaïa oblast ; en yiddish : ייִדישע אווטאָנאָמע געגנט, yidishe avtonome gegnt), est un sujet de la fédération de Russie situé en Sibérie (Extrême-Orient russe), à la frontière avec la Chine.
wiki_28321	2	Il est souvent nommé, en français uniquement, Birobidjan, d'après sa capitale.
wiki_28321	3	Cet oblast est fondé le 7 mai 1934 à partir du district national juif de Birobidjan du territoire d'Extrême-Orient et avec le yiddish comme langue officielle.
wiki_28321	4	Il attire peu de Juifs à sa création et d'autant moins après la création de l'État d'Israël en 1948.
wiki_28321	5	Il conserve cependant le statut de terre d'accueil pour les Juifs de Russie.
wiki_28321	6	L'article 65 de la Constitution de la Russie prévoit qu'il s'agit du seul oblast autonome de la Russie.
wiki_28321	7	Il est ainsi l'un des deux territoires juifs officiels dans le monde, l'autre étant Israël.
wiki_28650	1	La Basse-Saxe (en allemand : Niedersachsen /ˈniː.dɐ.zak.sən/ , en bas allemand : Neddersassen) est un Land allemand situé au nord-ouest du pays.
wiki_28650	2	Elle a été formée en 1946 par la jonction de quatre Länder et nommée par réminiscence à la Saxe haut-médiévale.
